"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"159899024";"Земельный участок";"79:04:2500003";1577;"Договор купли-продажи";"04.2016";"04.2016";16974,00;10,76;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"Юбилейная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077310
"153144024";"Земельный участок";"79:03:2100003";1361;"Договор купли-продажи";"04.2016";"04.2016";38000,00;27,92;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99210860005";"Еврейская автономная область";"Ленинский";;"Калинино";"Лазо";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471077320
"153144024";"Земельный участок";"79:03:2100003";1361;"Договор купли-продажи";"04.2016";"04.2016";38000,00;27,92;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99210860005";"Еврейская автономная область";"Ленинский";;"Калинино";"Лазо";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471077322
"176778024";"Земельный участок";"79:04:3700018";1500;"Договор купли-продажи";"04.2016";"04.2016";3400000,00;2266,67;;"Земли населенных пунктов";;;;"Ипотека";;;"99205845003";"Еврейская автономная область";"Биробиджанский";;"Раздольное";"Обводная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077336
"159899024";"Земельный участок";"79:04:2500003";1577;"Договор купли-продажи";"04.2016";"04.2016";16974,00;10,76;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"Юбилейная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077338
"153144024";"Земельный участок";"79:03:2100003";1361;"Договор купли-продажи";"04.2016";"04.2016";38000,00;27,92;"1/4";"Земли населенных пунктов";;;;"Ипотека";;;"99210860005";"Еврейская автономная область";"Ленинский";;"Калинино";"Лазо";;4;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2009";"Не указан";"Не указан";"Сделка";6471077340
"159899024";"Земельный участок";"79:04:2500003";1577;"Договор купли-продажи";"04.2016";"04.2016";16974,00;10,76;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"Юбилейная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077345
"36603024";"Земельный участок";"79:01:0200035";826;"Договор купли-продажи";"04.2016";"04.2016";1720000,00;2082,32;;"Земли населенных пунктов";;;;"Ипотека";;;"99401000000";"Еврейская автономная область";;"Биробиджан";;"Зеленая";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2005";"Не указан";"Не указан";"Сделка";6471077346
"159899024";"Земельный участок";"79:04:2500003";1577;"Договор купли-продажи";"04.2016";"04.2016";16974,00;10,76;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"Юбилейная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077349
"176778024";"Земельный участок";"79:04:3700018";1500;"Договор купли-продажи";"04.2016";"04.2016";3400000,00;2266,67;;"Земли населенных пунктов";;;;"Ипотека";;;"99205845003";"Еврейская автономная область";"Биробиджанский";;"Раздольное";"Обводная";;2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077356
"159899024";"Земельный участок";"79:04:2500003";1577;"Договор купли-продажи";"04.2016";"04.2016";16974,00;10,76;"1/5";"Земли населенных пунктов";;;;"Ипотека";;;"99205820001";"Еврейская автономная область";"Биробиджанский";;"Дубовое";"Юбилейная";;5;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6471077361
